date,bank,fx_position,days_exceeded
2021-12-31,BPH,0.0,0
2022-01-31,BPH,0.0,0
2022-02-28,BPH,0.0,0
2022-03-31,BPH,0.0,0
2022-04-30,BPH,0.0,0
2022-05-31,BPH,0.0,0
2022-06-30,BPH,0.0,0
2022-07-31,BPH,0.0,0
2022-08-31,BPH,0.0,0
2022-09-30,BPH,0.0,0
2022-10-31,BPH,0.0,0
2022-11-30,BPH,0.0,0
2022-12-31,BPH,0.0,0
2023-01-31,BPH,0.0,0
2023-02-28,BPH,0.0,0
2023-03-31,BPH,0.0,0
2024-01-31,BPH,0.0,0
2024-02-29,BPH,0.0,0
2024-03-31,BPH,0.0,0
2024-04-30,BPH,0.0,0
2024-05-31,BPH,0.0,0
2024-06-30,BPH,0.0,0
2024-07-31,BPH,,0
2024-08-31,BPH,,0
2024-09-30,BPH,,0
2024-10-31,BPH,0.0,0
2024-11-30,BPH,0.0643,0
2024-12-31,BPH,0.0472,0
2025-01-31,BPH,0.0379,0
2025-02-28,BPH,0.0315,0
2025-03-31,BPH,0.0329,0
2025-04-30,BPH,0.0449,0
2025-05-31,BPH,0.0465,0
2025-06-30,BPH,0.0537,0
2025-07-31,BPH,0.0402,0
2025-08-31,BPH,0.036,0
2025-09-30,BPH,0.0406,0
1999-10-31,BUH,0.0846,0
1999-11-30,BUH,0.2792,0
1999-12-31,BUH,0.3503,0
2000-01-31,BUH,0.2308,10
2000-02-29,BUH,0.2701,0
2000-03-31,BUH,0.326,4
2000-04-30,BUH,0.3586,3
2000-05-31,BUH,0.2253,0
2000-06-30,BUH,0.1766,0
2000-07-31,BUH,0.333,0
2000-08-31,BUH,0.1544,0
2000-09-30,BUH,0.507,7
2000-10-31,BUH,0.3127,6
2000-11-30,BUH,0.1571,0
2000-12-31,BUH,0.1539,0
2001-01-31,BUH,0.0733,0
2001-02-28,BUH,0.0604,0
2001-03-31,BUH,0.2344,0
2001-04-30,BUH,0.1056,0
2001-05-31,BUH,0.0966,0
2001-06-30,BUH,0.0444,0
2001-07-31,BUH,0.0118,0
2001-08-31,BUH,0.0813,0
2001-09-30,BUH,0.063,0
2001-10-31,BUH,0.0231,0
2001-11-30,BUH,0.1061,0
2001-12-31,BUH,0.0375,0
2002-01-31,BUH,0.0118,0
2002-02-28,BUH,0.0121,0
2002-03-31,BUH,0.123,5
2002-04-30,BUH,0.0748,4
2002-05-31,BUH,0.072,2
2002-06-30,BUH,0.0243,10
2002-07-31,BUH,0.073,4
2002-08-31,BUH,0.0439,11
2002-09-30,BUH,0.0576,16
2002-10-31,BUH,0.0429,8
2002-11-30,BUH,0.0492,8
2002-12-31,BUH,0.0746,3
2003-01-31,BUH,0.0608,5
2003-02-28,BUH,0.0109,2
2003-03-31,BUH,0.013,11
2003-04-30,BUH,0.0204,2
2003-05-31,BUH,0.1607,11
2003-06-30,BUH,0.0397,10
2003-07-31,BUH,0.0123,12
2003-08-31,BUH,0.0912,16
2003-09-30,BUH,0.062,16
2003-10-31,BUH,0.0587,19
2003-11-30,BUH,0.0729,14
2003-12-31,BUH,0.0556,13
2004-01-31,BUH,0.0863,14
2004-02-29,BUH,0.0268,6
2004-03-31,BUH,0.0261,2
2004-04-30,BUH,0.0586,4
2004-05-31,BUH,0.0812,17
2004-06-30,BUH,0.0802,17
2004-07-31,BUH,0.0,0
2004-08-31,BUH,0.0,0
2004-09-30,BUH,0.0,0
2004-10-31,BUH,0.0732,18
2004-11-30,BUH,0.0639,9
2004-12-31,BUH,0.0405,8
2005-01-31,BUH,0.044,11
2005-02-28,BUH,0.0453,16
2005-03-31,BUH,0.0754,5
2005-04-30,BUH,0.0822,15
2005-05-31,BUH,0.073,8
2005-06-30,BUH,0.0809,13
2005-07-31,BUH,0.0559,6
2005-08-31,BUH,0.0412,14
2005-09-30,BUH,0.1167,14
2005-10-31,BUH,0.0881,17
2005-11-30,BUH,0.0793,4
2005-12-31,BUH,0.0499,3
2006-01-31,BUH,0.2646,7
2006-02-28,BUH,0.1167,10
2006-03-31,BUH,0.0818,10
2006-04-30,BUH,0.0532,13
2006-05-31,BUH,0.1438,13
2006-06-30,BUH,0.0894,17
2006-07-31,BUH,0.0271,19
2006-08-31,BUH,0.0058,6
2006-09-30,BUH,0.0446,9
2006-10-31,BUH,0.0374,2
2006-11-30,BUH,0.0653,8
2006-12-31,BUH,0.1751,11
2007-01-31,BUH,0.1543,18
2007-02-28,BUH,0.0704,19
2007-03-31,BUH,0.1148,4
2007-04-30,BUH,0.0534,2
2007-05-31,BUH,0.0673,5
2007-06-30,BUH,0.0239,8
2007-07-31,BUH,0.0471,0
2007-08-31,BUH,0.0372,0
2007-09-30,BUH,0.0133,1
2007-10-31,BUH,0.0051,0
2007-11-30,BUH,0.0624,0
2007-12-31,BUH,0.0044,0
2008-01-31,BUH,0.0,0
2008-02-29,BUH,0.0,0
2008-03-31,BUH,0.0,0
2008-04-30,BUH,0.0079,4
2008-05-31,BUH,0.0048,6
2008-06-30,BUH,0.0059,15
2008-07-31,BUH,0.0084,4
2008-08-31,BUH,0.0097,15
2008-09-30,BUH,0.0143,10
2008-10-31,BUH,0.0123,15
2008-11-30,BUH,0.0067,10
2008-12-31,BUH,0.0079,8
2009-01-31,BUH,0.0103,10
2009-02-28,BUH,0.0097,7
2009-03-31,BUH,0.0063,2
2009-04-30,BUH,0.007,0
2009-05-31,BUH,0.009,4
2009-06-30,BUH,0.0071,0
2009-07-31,BUH,0.0116,0
2009-08-31,BUH,0.0066,16
2009-09-30,BUH,0.0445,1
2009-10-31,BUH,0.0233,3
2009-11-30,BUH,0.0248,5
2009-12-31,BUH,0.0018,4
2010-01-31,BUH,0.0,0
2010-02-28,BUH,0.0156,3
2010-03-31,BUH,0.023,2
2010-04-30,BUH,0.0043,3
2010-05-31,BUH,0.0388,1
2010-06-30,BUH,0.0227,3
2010-07-31,BUH,0.0103,1
2010-08-31,BUH,0.0025,0
2010-09-30,BUH,0.0034,2
2010-10-31,BUH,0.0083,2
2010-11-30,BUH,0.0036,11
2010-12-31,BUH,0.0045,0
2011-01-31,BUH,0.0209,1
2011-02-28,BUH,0.0087,0
2011-03-31,BUH,0.0121,5
2011-04-30,BUH,0.0558,7
2011-05-31,BUH,0.0046,1
2011-06-30,BUH,0.0031,7
2011-07-31,BUH,0.0274,3
2011-08-31,BUH,0.0263,9
2011-09-30,BUH,0.6292,2
2011-10-31,BUH,0.0103,9
2011-11-30,BUH,0.0262,8
2011-12-31,BUH,0.009,11
2012-01-31,BUH,0.02,5
2012-02-29,BUH,0.0102,6
2012-03-31,BUH,0.0384,6
2012-04-30,BUH,0.0115,2
2012-05-31,BUH,0.0235,2
2012-06-30,BUH,0.0495,3
2012-07-31,BUH,0.0118,8
2012-08-31,BUH,0.0566,12
2012-09-30,BUH,0.6037,11
2012-10-31,BUH,0.0092,8
2012-11-30,BUH,0.0363,7
2012-12-31,BUH,0.0717,13
2013-01-31,BUH,0.0193,21
2013-02-28,BUH,0.1103,17
2013-03-31,BUH,0.0073,7
2013-04-30,BUH,0.0127,15
2013-05-31,BUH,0.0086,4
2013-06-30,BUH,0.0462,23
2013-07-31,BUH,0.0075,19
2013-08-31,BUH,0.0835,11
2013-09-30,BUH,1.8919,18
2013-10-31,BUH,0.0173,11
2013-11-30,BUH,0.022,14
2013-12-31,BUH,0.026,27
2014-01-31,BUH,0.0655,20
2014-02-28,BUH,0.0416,24
2014-03-31,BUH,0.0051,24
2014-04-30,BUH,0.0119,15
2014-05-31,BUH,0.0859,27
2014-06-30,BUH,0.0191,14
2014-07-31,BUH,0.0099,13
2014-08-31,BUH,0.0278,13
2014-09-30,BUH,0.0449,10
2014-10-31,BUH,0.0041,23
2014-11-30,BUH,0.0506,13
2014-12-31,BUH,0.0048,14
2015-01-31,BUH,0.1698,20
2015-02-28,BUH,0.0434,23
2015-03-31,BUH,0.0139,14
2015-04-30,BUH,0.1018,21
2015-05-31,BUH,0.1203,30
2015-06-30,BUH,0.1165,14
2015-07-31,BUH,0.1511,14
2015-08-31,BUH,0.0707,9
2015-09-30,BUH,0.0106,22
2015-10-31,BUH,0.0603,7
2015-11-30,BUH,0.0531,15
2015-12-31,BUH,0.0038,16
2016-01-31,BUH,0.0541,12
2016-02-29,BUH,0.0153,8
2016-03-31,BUH,0.0367,7
2016-04-30,BUH,0.0442,3
2016-05-31,BUH,0.0708,6
2016-06-30,BUH,0.049,14
2016-07-31,BUH,0.0562,9
2016-08-31,BUH,0.0172,3
2016-09-30,BUH,0.0244,2
2016-10-31,BUH,0.0185,3
2016-11-30,BUH,0.0056,0
2016-12-31,BUH,0.0004,4
2017-01-31,BUH,0.0003,2
2017-02-28,BUH,0.0001,0
2017-03-31,BUH,0.002,1
2017-04-30,BUH,0.0081,8
2017-05-31,BUH,0.0006,1
2017-06-30,BUH,0.0118,2
2017-07-31,BUH,0.0004,2
2017-08-31,BUH,0.0012,0
2017-09-30,BUH,0.0025,0
2017-10-31,BUH,0.0034,0
2017-11-30,BUH,0.0002,0
2017-12-31,BUH,0.0012,1
2018-01-31,BUH,0.0007,0
2018-02-28,BUH,0.0008,0
2018-03-31,BUH,0.0012,0
2018-04-30,BUH,0.0019,0
2018-05-31,BUH,0.0019,1
2018-06-30,BUH,0.0013,0
2018-07-31,BUH,0.0031,0
2018-08-31,BUH,0.0029,0
2018-09-30,BUH,0.0016,0
2018-10-31,BUH,3e-05,0
2018-11-30,BUH,0.003,4
2018-12-31,BUH,4e-06,1
2019-01-31,BUH,3e-05,0
2019-02-28,BUH,0.003,4
2019-03-31,BUH,4e-06,1
2019-04-30,BUH,0.0016,0
2019-05-31,BUH,0.0023,1
2019-06-30,BUH,0.0027,2
2019-07-31,BUH,0.0012,0
2019-08-31,BUH,0.0016,0
2019-09-30,BUH,0.001,0
2019-10-31,BUH,0.0036,8
2019-11-30,BUH,0.0026,1
2019-12-31,BUH,0.0021,3
2020-01-31,BUH,0.0035,4
2020-02-29,BUH,0.0082,2
2020-03-31,BUH,0.0666,3
2020-04-30,BUH,0.0204,4
2020-05-31,BUH,0.0022,3
2020-06-30,BUH,0.0047,0
2020-07-31,BUH,0.0006,0
2020-08-31,BUH,0.0009,0
2020-09-30,BUH,0.0001,0
2020-10-31,BUH,0.0034,0
2020-11-30,BUH,0.0075,1
2020-12-31,BUH,0.00095,1
2021-01-31,BUH,0.0067,3
2021-02-28,BUH,0.0042,3
2021-03-31,BUH,0.009,1
2021-04-30,BUH,0.0058,1
2021-05-31,BUH,0.0024,2
2021-06-30,BUH,0.0021,1
2021-07-31,BUH,0.0013,0
2021-08-31,BUH,0.0001,1
2021-09-30,BUH,0.0103,1
2021-10-31,BUH,0.0098,4
2021-11-30,BUH,0.0029,8
2021-12-31,BUH,0.0081,1
2022-01-31,BUH,0.0039,2
2022-02-28,BUH,0.0023,0
2022-03-31,BUH,0.005,0
2022-04-30,BUH,0.0015,0
2022-05-31,BUH,0.0052,1
2022-06-30,BUH,0.0284,1
2022-07-31,BUH,0.0018779911430622607,0
2022-08-31,BUH,0.00139984784022114,1
2022-09-30,BUH,0.00048173936455899423,0
2022-10-31,BUH,0.0009,0
2022-11-30,BUH,0.0032,0
2022-12-31,BUH,0.0018,0
2023-01-31,BUH,0.0002611224774756012,0
2023-02-28,BUH,0.009775515875338916,2
2023-03-31,BUH,0.000768680707949857,3
2024-01-31,BUH,0.020250896994964414,0
2024-02-29,BUH,0.020337811569313753,0
2024-03-31,BUH,0.0433,3
2024-04-30,BUH,0.01933811726549689,0
2024-05-31,BUH,0.0003,0
2024-06-30,BUH,0.0015,0
2024-07-31,BUH,0.0027,0
2024-08-31,BUH,0.0006,0
2024-09-30,BUH,,0
2024-10-31,BUH,0.0036,0
2024-11-30,BUH,0.003,0
2024-12-31,BUH,0.0035,0
2025-01-31,BUH,0.0004,0
2025-02-28,BUH,0.0012,0
2025-03-31,BUH,0.0002,0
2025-04-30,BUH,0.0019,0
2025-05-31,BUH,0.0027,0
2025-06-30,BUH,0.0259,0
2025-07-31,BUH,0.0036,0
2025-08-31,BUH,0.002,0
2025-09-30,BUH,0.0001,0
1999-10-31,CAPITALBK,0.1523,0
1999-11-30,CAPITALBK,0.1198,0
1999-12-31,CAPITALBK,0.1595,0
2000-01-31,CAPITALBK,0.1002,0
2000-02-29,CAPITALBK,0.061,0
2000-03-31,CAPITALBK,0.0714,0
2000-04-30,CAPITALBK,0.2349,0
2000-05-31,CAPITALBK,0.028,0
2000-06-30,CAPITALBK,0.1207,0
2000-07-31,CAPITALBK,0.1565,0
2000-08-31,CAPITALBK,0.0284,0
2000-09-30,CAPITALBK,0.0267,0
2000-10-31,CAPITALBK,0.0132,0
2000-11-30,CAPITALBK,0.0683,0
2000-12-31,CAPITALBK,0.1411,0
2001-01-31,CAPITALBK,0.2922,0
2001-02-28,CAPITALBK,0.0508,0
2001-03-31,CAPITALBK,0.0099,0
2001-04-30,CAPITALBK,0.0417,0
2001-05-31,CAPITALBK,0.0602,0
2001-06-30,CAPITALBK,0.0434,0
2001-07-31,CAPITALBK,0.0143,0
2001-08-31,CAPITALBK,0.0009,0
2001-09-30,CAPITALBK,0.0482,0
2001-10-31,CAPITALBK,0.0458,0
2001-11-30,CAPITALBK,0.06,0
2001-12-31,CAPITALBK,0.0475,1
2002-01-31,CAPITALBK,0.001,0
2002-02-28,CAPITALBK,0.0144,0
2002-03-31,CAPITALBK,0.0168,0
2002-04-30,CAPITALBK,0.0567,0
2002-05-31,CAPITALBK,0.0592,0
2002-06-30,CAPITALBK,0.0567,0
2002-07-31,CAPITALBK,0.0453,0
2002-08-31,CAPITALBK,0.0204,1
2002-09-30,CAPITALBK,0.0507,0
2002-10-31,CAPITALBK,0.0294,2
2002-11-30,CAPITALBK,0.0272,0
2002-12-31,CAPITALBK,0.0096,3
2003-01-31,CAPITALBK,0.0767,1
2003-02-28,CAPITALBK,0.0117,0
2003-03-31,CAPITALBK,0.0696,0
2003-04-30,CAPITALBK,0.0355,0
2003-05-31,CAPITALBK,0.0163,0
2003-06-30,CAPITALBK,0.0556,0
2003-07-31,CAPITALBK,0.0184,0
2003-08-31,CAPITALBK,0.0711,1
2003-09-30,CAPITALBK,0.0533,0
2003-10-31,CAPITALBK,0.0741,0
2003-11-30,CAPITALBK,0.0734,0
2003-12-31,CAPITALBK,0.056,0
2004-01-31,CAPITALBK,0.0287,1
2004-02-29,CAPITALBK,0.0027,1
2004-03-31,CAPITALBK,0.0164,0
2004-04-30,CAPITALBK,0.0049,0
2004-05-31,CAPITALBK,0.072,0
2004-06-30,CAPITALBK,0.0096,0
2004-07-31,CAPITALBK,0.0,0
2004-08-31,CAPITALBK,0.0,0
2004-09-30,CAPITALBK,0.0,0
2004-10-31,CAPITALBK,0.0841,3
2004-11-30,CAPITALBK,0.0043,2
2004-12-31,CAPITALBK,0.0813,1
2005-01-31,CAPITALBK,0.005,3
2005-02-28,CAPITALBK,0.0764,1
2005-03-31,CAPITALBK,0.0278,0
2005-04-30,CAPITALBK,0.0195,0
2005-05-31,CAPITALBK,0.0427,4
2005-06-30,CAPITALBK,0.078,0
2005-07-31,CAPITALBK,0.0124,1
2005-08-31,CAPITALBK,0.0304,0
2005-09-30,CAPITALBK,0.0248,0
2005-10-31,CAPITALBK,0.0054,0
2005-11-30,CAPITALBK,0.0166,0
2005-12-31,CAPITALBK,0.0207,2
2006-01-31,CAPITALBK,0.0266,0
2006-02-28,CAPITALBK,0.0369,0
2006-03-31,CAPITALBK,0.0591,0
2006-04-30,CAPITALBK,0.0179,2
2006-05-31,CAPITALBK,0.0416,3
2006-06-30,CAPITALBK,0.0428,0
2006-07-31,CAPITALBK,0.022,1
2006-08-31,CAPITALBK,0.0774,1
2006-09-30,CAPITALBK,0.035,0
2006-10-31,CAPITALBK,0.0327,0
2006-11-30,CAPITALBK,0.0401,0
2006-12-31,CAPITALBK,0.0547,0
2007-01-31,CAPITALBK,0.0716,0
2007-02-28,CAPITALBK,0.0803,2
2007-03-31,CAPITALBK,0.0775,13
2007-04-30,CAPITALBK,0.0163,6
2007-05-31,CAPITALBK,0.1019,11
2007-06-30,CAPITALBK,0.067,0
2007-07-31,CAPITALBK,0.0415,8
2007-08-31,CAPITALBK,0.046,0
2007-09-30,CAPITALBK,0.0715,2
2007-10-31,CAPITALBK,0.0101,0
2007-11-30,CAPITALBK,0.0259,0
2007-12-31,CAPITALBK,0.049,0
2008-01-31,CAPITALBK,0.0,0
2008-02-29,CAPITALBK,0.0,0
2008-03-31,CAPITALBK,0.0,0
2008-04-30,CAPITALBK,0.0114,19
2008-05-31,CAPITALBK,0.0242,17
2008-06-30,CAPITALBK,0.0032,16
2008-07-31,CAPITALBK,0.0069,15
2008-08-31,CAPITALBK,0.0053,20
2008-09-30,CAPITALBK,0.0498,20
2008-10-31,CAPITALBK,0.0351,29
2008-11-30,CAPITALBK,0.0199,13
2008-12-31,CAPITALBK,0.0077,10
2009-01-31,CAPITALBK,0.0054,1
2009-02-28,CAPITALBK,0.0077,4
2009-03-31,CAPITALBK,0.0079,4
2009-04-30,CAPITALBK,0.0149,7
2009-05-31,CAPITALBK,0.0157,7
2009-06-30,CAPITALBK,0.0142,7
2009-07-31,CAPITALBK,0.0115,7
2009-08-31,CAPITALBK,0.0097,0
2009-09-30,CAPITALBK,0.0013,1
2009-10-31,CAPITALBK,0.0006,1
2009-11-30,CAPITALBK,0.0029,1
2009-12-31,CAPITALBK,0.0025,2
2010-01-31,CAPITALBK,0.0,0
2010-02-28,CAPITALBK,0.0059,6
2010-03-31,CAPITALBK,0.0027,5
2010-04-30,CAPITALBK,0.0155,7
2010-05-31,CAPITALBK,0.0156,1
2010-06-30,CAPITALBK,0.0126,1
2010-07-31,CAPITALBK,0.0101,1
2010-08-31,CAPITALBK,0.0094,3
2010-09-30,CAPITALBK,0.0187,4
2010-10-31,CAPITALBK,0.0268,9
2010-11-30,CAPITALBK,0.0131,5
2010-12-31,CAPITALBK,0.0087,4
2011-01-31,CAPITALBK,0.0105,2
2011-02-28,CAPITALBK,0.0121,4
2011-03-31,CAPITALBK,0.0161,2
2011-04-30,CAPITALBK,0.0112,1
2011-05-31,CAPITALBK,0.0024,1
2011-06-30,CAPITALBK,0.0,0
2011-07-31,CAPITALBK,0.0104,0
2011-08-31,CAPITALBK,0.013,1
2011-09-30,CAPITALBK,0.0116,4
2011-10-31,CAPITALBK,0.0168,1
2011-11-30,CAPITALBK,0.0051,1
2011-12-31,CAPITALBK,0.0057,3
2012-01-31,CAPITALBK,0.0143,0
2012-02-29,CAPITALBK,0.0053,7
2012-03-31,CAPITALBK,0.013,2
2012-04-30,CAPITALBK,0.0173,7
2012-05-31,CAPITALBK,0.0176,1
2012-06-30,CAPITALBK,0.0141,2
2012-07-31,CAPITALBK,0.0086,1
2012-08-31,CAPITALBK,0.0067,4
2012-09-30,CAPITALBK,0.0268,7
2012-10-31,CAPITALBK,0.0083,8
2012-11-30,CAPITALBK,0.2214,11
2012-12-31,CAPITALBK,0.0234,22
2013-01-31,CAPITALBK,0.0066,13
2013-02-28,CAPITALBK,0.0235,6
2013-03-31,CAPITALBK,0.013,6
2013-04-30,CAPITALBK,0.0043,0
2013-05-31,CAPITALBK,0.0066,1
2013-06-30,CAPITALBK,0.0272,8
2013-07-31,CAPITALBK,0.022,4
2013-08-31,CAPITALBK,0.0086,1
2013-09-30,CAPITALBK,0.0056,4
2013-10-31,CAPITALBK,0.0053,1
2013-11-30,CAPITALBK,0.0128,4
2013-12-31,CAPITALBK,0.0079,1
2014-01-31,CAPITALBK,0.0139,1
2014-02-28,CAPITALBK,0.0204,4
2014-03-31,CAPITALBK,0.0066,3
2014-04-30,CAPITALBK,0.0068,3
2014-05-31,CAPITALBK,0.0051,1
2014-06-30,CAPITALBK,0.0069,0
2014-07-31,CAPITALBK,0.0238,1
2014-08-31,CAPITALBK,0.0169,1
2014-09-30,CAPITALBK,0.0075,2
2014-10-31,CAPITALBK,0.0031,0
2014-11-30,CAPITALBK,0.0033,0
2014-12-31,CAPITALBK,0.0096,0
2015-01-31,CAPITALBK,0.0158,3
2015-02-28,CAPITALBK,0.0048,0
2015-03-31,CAPITALBK,0.0086,0
2015-04-30,CAPITALBK,0.0019,5
2015-05-31,CAPITALBK,0.0285,3
2015-06-30,CAPITALBK,0.0058,0
2015-07-31,CAPITALBK,0.0054,1
2015-08-31,CAPITALBK,0.0026,3
2015-09-30,CAPITALBK,0.0095,3
2015-10-31,CAPITALBK,0.0059,0
2015-11-30,CAPITALBK,0.0066,3
2015-12-31,CAPITALBK,0.0028,13
2016-01-31,CAPITALBK,0.0035,4
2016-02-29,CAPITALBK,0.0152,7
2016-03-31,CAPITALBK,0.0101,7
2016-04-30,CAPITALBK,0.0047,1
2016-05-31,CAPITALBK,0.0027,4
2016-06-30,CAPITALBK,0.0104,0
2016-07-31,CAPITALBK,0.0137,3
2016-08-31,CAPITALBK,0.005,3
2016-09-30,CAPITALBK,0.0218,16
2016-10-31,CAPITALBK,0.0059,25
2016-11-30,CAPITALBK,0.008,12
2016-12-31,CAPITALBK,0.0099,17
2017-01-31,CAPITALBK,0.0073,18
2017-02-28,CAPITALBK,0.0095,12
2017-03-31,CAPITALBK,0.0152,20
2017-04-30,CAPITALBK,0.0063,20
2017-05-31,CAPITALBK,0.0063,17
2017-06-30,CAPITALBK,0.01,16
2017-07-31,CAPITALBK,0.0046,11
2017-08-31,CAPITALBK,0.003,6
2017-09-30,CAPITALBK,0.0043,8
2017-10-31,CAPITALBK,0.0032,5
2017-11-30,CAPITALBK,0.0002,8
2017-12-31,CAPITALBK,0.0082,10
2018-01-31,CAPITALBK,0.0066,10
2018-02-28,CAPITALBK,0.0026,6
2018-03-31,CAPITALBK,0.0095,5
2018-04-30,CAPITALBK,0.0024,8
2018-05-31,CAPITALBK,0.0065,9
2018-06-30,CAPITALBK,0.0076,15
2018-07-31,CAPITALBK,0.0098,12
2018-08-31,CAPITALBK,0.0049,10
2018-09-30,CAPITALBK,0.0032,12
2018-10-31,CAPITALBK,0.0018,2
2018-11-30,CAPITALBK,0.0018,16
2018-12-31,CAPITALBK,0.0023,4
2019-01-31,CAPITALBK,0.0018,2
2019-02-28,CAPITALBK,0.0018,16
2019-03-31,CAPITALBK,0.0023,4
2019-04-30,CAPITALBK,0.003,4
2019-05-31,CAPITALBK,0.0027,5
2019-06-30,CAPITALBK,0.0041,8
2019-07-31,CAPITALBK,0.0024,5
2019-08-31,CAPITALBK,0.0006,9
2019-09-30,CAPITALBK,0.0286,10
2019-10-31,CAPITALBK,0.0093,29
2019-11-30,CAPITALBK,0.011,14
2019-12-31,CAPITALBK,0.0006,6
2020-01-31,CAPITALBK,0.0023,2
2020-02-29,CAPITALBK,0.0036,0
2020-03-31,CAPITALBK,0.0009,6
2020-04-30,CAPITALBK,0.0021,8
2020-05-31,CAPITALBK,0.0032,8
2020-06-30,CAPITALBK,0.0061,6
2020-07-31,CAPITALBK,0.006,7
2020-08-31,CAPITALBK,0.0467,21
2020-09-30,CAPITALBK,0.0176,27
2020-10-31,CAPITALBK,0.0015,14
2020-11-30,CAPITALBK,0.0035,5
2020-12-31,CAPITALBK,0.0009,5
2021-01-31,CAPITALBK,0.0006,3
2021-02-28,CAPITALBK,0.003,1
2021-03-31,CAPITALBK,0.0016,1
2021-04-30,CAPITALBK,0.0017,1
2021-05-31,CAPITALBK,0.0041,0
2021-06-30,CAPITALBK,0.00241,1
2021-07-31,CAPITALBK,0.0005,4
2021-08-31,CAPITALBK,0.0021,1
2021-09-30,CAPITALBK,0.0003,0
2021-10-31,CAPITALBK,0.0012,0
2021-11-30,CAPITALBK,0.0027,2
2021-12-31,CAPITALBK,0.0004,1
2022-01-31,CAPITALBK,0.0024,0
2022-02-28,CAPITALBK,0.0017,2
2022-03-31,CAPITALBK,0.0002,0
2022-04-30,CAPITALBK,0.0009,0
2022-05-31,CAPITALBK,0.0015,0
2022-06-30,CAPITALBK,0.0012,0
2022-07-31,CAPITALBK,0.0019059168076808223,0
2022-08-31,CAPITALBK,0.0021644191182619366,2
2022-09-30,CAPITALBK,0.0009702398210242237,0
2022-10-31,CAPITALBK,0.0017,5
2022-11-30,CAPITALBK,0.005,6
2022-12-31,CAPITALBK,0.0172,31
2023-01-31,CAPITALBK,0.030542466683730524,31
2023-02-28,CAPITALBK,0.00024327102751705616,14
2023-03-31,CAPITALBK,0.01792053269627394,31
2024-01-31,CAPITALBK,0.0020610832804858945,0
2024-02-29,CAPITALBK,,0
2024-03-31,CAPITALBK,,31
2024-04-30,CAPITALBK,0.0068,0
2024-05-31,CAPITALBK,0.0058,0
2024-06-30,CAPITALBK,0.0014,0
2024-07-31,CAPITALBK,,0
2024-08-31,CAPITALBK,,0
2024-09-30,CAPITALBK,,0
2024-10-31,CAPITALBK,,0
2024-11-30,CAPITALBK,0.0035,0
2024-12-31,CAPITALBK,0.0046,0
2025-01-31,CAPITALBK,0.0006,0
2025-02-28,CAPITALBK,0.0017,0
2025-03-31,CAPITALBK,0.0049,0
2025-04-30,CAPITALBK,0.001,0
2025-05-31,CAPITALBK,0.0006,0
2025-06-30,CAPITALBK,0.0023,0
2025-07-31,CAPITALBK,0.0016,0
2025-08-31,CAPITALBK,0.0008,0
2025-09-30,CAPITALBK,0.0,0
1999-10-31,CBNA,0.015,0
1999-11-30,CBNA,0.1773,0
1999-12-31,CBNA,0.1901,0
2000-01-31,CBNA,0.0839,0
2000-02-29,CBNA,0.0703,0
2000-03-31,CBNA,0.2515,0
2000-04-30,CBNA,0.0861,0
2000-05-31,CBNA,0.0416,0
2000-06-30,CBNA,0.0778,0
2000-07-31,CBNA,0.1187,0
2000-08-31,CBNA,0.0128,0
2000-09-30,CBNA,0.1711,0
2000-10-31,CBNA,0.031,0
2000-11-30,CBNA,0.0767,0
2000-12-31,CBNA,0.0106,0
2001-01-31,CBNA,0.4073,3
2001-02-28,CBNA,0.2481,5
2001-03-31,CBNA,0.3332,0
2001-04-30,CBNA,0.1271,0
2001-05-31,CBNA,0.0587,0
2001-06-30,CBNA,0.0444,0
2001-07-31,CBNA,0.0276,0
2001-08-31,CBNA,0.0388,0
2001-09-30,CBNA,0.0109,0
2001-10-31,CBNA,0.1605,0
2001-11-30,CBNA,0.0714,0
2001-12-31,CBNA,0.0038,0
2002-01-31,CBNA,0.0345,1
2002-02-28,CBNA,0.0347,0
2002-03-31,CBNA,0.0489,0
2002-04-30,CBNA,0.005,0
2002-05-31,CBNA,0.0295,0
2002-06-30,CBNA,0.0789,0
2002-07-31,CBNA,0.0161,4
2002-08-31,CBNA,0.0915,4
2002-09-30,CBNA,0.0123,3
2002-10-31,CBNA,0.026,1
2002-11-30,CBNA,0.0831,4
2002-12-31,CBNA,0.0554,14
2003-01-31,CBNA,0.0528,6
2003-02-28,CBNA,0.0584,10
2003-03-31,CBNA,0.1291,19
2003-04-30,CBNA,0.0429,16
2003-05-31,CBNA,0.0372,1
2003-06-30,CBNA,0.0034,0
2003-07-31,CBNA,0.042,1
2003-08-31,CBNA,0.1032,3
2003-09-30,CBNA,0.0732,3
2003-10-31,CBNA,0.0055,4
2003-11-30,CBNA,0.0302,3
2003-12-31,CBNA,0.0708,5
2004-01-31,CBNA,0.0159,16
2004-02-29,CBNA,0.1508,12
2004-03-31,CBNA,0.0545,15
2004-04-30,CBNA,0.0274,4
2004-05-31,CBNA,0.0566,0
2004-06-30,CBNA,0.0723,1
2004-07-31,CBNA,0.0,0
2004-08-31,CBNA,0.0,0
2004-09-30,CBNA,0.0,0
2004-10-31,CBNA,0.0062,1
2004-11-30,CBNA,0.0077,0
2004-12-31,CBNA,0.0902,1
2005-01-31,CBNA,0.0118,4
2005-02-28,CBNA,0.0501,0
2005-03-31,CBNA,0.0709,0
